days_left,stock,price,avg_sales,discount,season_demand,supplier_delay,storage_temp,product_age,category,risk
4,194,373,7,25,0.62,0,2,4,3,0
10,195,195,9,22,0.66,6,9,34,5,0
16,86,229,13,5,0.92,3,3,38,3,0
9,161,252,23,8,0.37,4,2,50,2,0
26,20,149,42,38,0.97,9,1,49,5,0
3,161,56,23,17,0.84,7,6,37,5,1
11,37,499,26,1,0.4,1,4,7,5,0
11,115,88,5,25,0.44,9,6,21,4,0
17,29,427,45,6,0.13,3,4,9,3,0
3,192,257,16,9,0.85,6,9,1,4,1
11,124,372,8,39,0.82,3,5,17,4,0
17,43,101,10,15,0.66,2,9,54,1,0
22,126,173,6,47,0.27,8,6,3,1,0
16,156,258,21,25,0.65,4,7,16,2,0
14,59,350,42,25,0.59,0,0,21,2,0
29,73,144,22,18,0.45,3,1,11,2,0
7,10,156,20,8,0.24,2,9,39,3,0
28,145,271,16,36,0.23,4,2,28,2,0
21,166,87,7,16,0.93,9,7,36,4,0
25,50,73,36,16,0.46,1,4,5,5,0
10,197,182,43,11,0.36,2,5,38,2,0
17,26,41,42,14,0.26,7,0,14,5,0
9,55,176,21,40,0.83,7,0,18,1,0
6,89,104,4,16,0.33,9,6,21,3,1
28,33,364,34,3,0.72,8,2,50,4,0
26,40,70,32,45,0.27,2,8,46,5,0
27,75,87,4,44,0.28,1,4,6,4,0
26,60,155,28,32,0.32,7,1,26,3,0
28,171,462,35,42,0.47,8,8,43,5,0
20,99,268,1,20,0.44,1,8,24,4,0
10,165,88,6,1,0.26,0,0,57,2,0
6,134,43,23,28,0.76,7,2,58,4,0
13,172,494,10,1,0.33,7,7,30,4,0
13,164,176,44,13,0.84,0,0,22,5,0
5,127,332,47,39,0.29,5,7,56,3,0
3,128,326,1,21,0.17,3,1,43,1,0
5,122,182,45,8,0.71,9,0,27,2,0
27,198,123,7,29,0.72,3,4,4,4,0
15,114,80,36,10,0.77,1,3,35,4,0
7,102,88,46,41,0.7,5,4,9,1,0
6,62,404,15,27,0.76,5,8,40,1,0
1,63,56,20,21,0.46,8,6,18,5,0
13,49,164,17,14,0.62,4,8,29,1,0
11,101,405,44,6,0.49,3,3,49,4,0
2,78,76,30,39,0.17,3,3,47,1,0
5,170,219,33,21,0.64,8,2,38,1,0
7,33,347,40,28,0.54,8,5,34,5,0
13,198,431,40,22,0.81,3,4,28,5,0
21,36,44,12,11,0.85,5,4,30,3,0
13,32,492,40,40,0.41,7,9,56,5,0
3,162,489,1,27,0.81,5,7,24,1,0
12,179,208,5,19,0.53,0,5,48,5,0
24,90,98,35,34,0.46,4,5,24,2,0
27,145,216,27,43,0.37,7,8,43,2,0
18,48,477,9,35,0.77,2,3,34,4,0
26,50,91,45,18,0.51,3,3,27,4,0
14,77,324,29,49,0.28,4,9,27,5,0
28,109,316,36,15,0.82,5,7,41,1,0
26,124,340,12,24,0.77,9,3,23,4,0
15,81,75,9,4,0.94,5,6,44,1,0
14,132,479,17,36,0.73,9,6,54,2,0
1,158,78,14,29,0.63,1,3,36,4,0
28,72,260,13,34,0.16,8,1,11,3,0
15,123,330,25,38,0.65,9,9,13,2,0
17,85,360,9,33,0.58,5,0,31,5,0
28,36,409,41,49,0.92,0,1,48,1,0
23,182,448,15,15,0.24,8,7,36,1,0
7,81,67,45,32,0.26,8,9,24,2,0
6,177,156,29,2,0.18,3,0,34,1,1
8,154,210,32,14,0.9,9,0,13,3,0
29,20,365,28,33,0.89,5,6,48,5,0
12,94,336,49,3,0.95,0,5,3,4,0
23,122,495,18,49,0.82,8,1,23,1,0
12,73,462,34,44,0.74,3,4,54,5,0
29,58,411,26,16,0.9,7,7,15,2,0
29,80,288,27,29,0.71,3,6,6,3,0
9,100,183,9,14,0.99,6,6,28,1,0
10,97,183,27,44,0.91,5,1,35,3,0
14,187,479,20,6,0.1,3,6,14,1,0
16,83,407,30,29,0.99,3,1,56,3,0
18,36,340,13,23,0.29,2,6,43,5,0
14,174,161,31,2,0.44,7,2,49,3,0
4,106,351,39,43,0.68,2,6,10,3,0
17,155,55,31,37,0.3,7,7,22,1,0
27,76,125,28,24,0.5,5,1,24,1,0
10,84,459,1,7,0.15,7,5,3,4,0
27,183,373,8,45,0.98,1,5,19,5,0
24,184,482,2,20,0.78,3,3,56,1,0
24,174,133,48,12,0.92,5,0,32,5,0
23,92,55,21,42,0.18,7,9,2,3,0
2,154,431,15,30,0.11,0,0,55,5,0
6,28,474,24,38,0.39,3,0,24,3,0
1,52,479,29,42,0.54,0,4,12,4,0
28,96,447,16,12,0.59,1,4,45,3,0
10,14,238,47,41,0.54,3,3,55,5,0
22,63,175,12,48,0.78,8,5,7,1,0
1,181,48,16,41,0.57,3,5,25,4,0
8,137,35,2,25,0.73,3,7,20,3,0
23,160,180,34,37,0.14,6,0,25,3,0
24,199,92,40,32,0.99,1,7,23,1,0
17,54,315,19,46,0.19,2,1,31,1,0
26,59,100,4,13,0.9,6,6,29,3,0
14,185,83,45,4,0.29,0,6,59,5,0
20,141,431,38,6,0.44,2,0,43,4,0
25,41,271,16,11,0.47,2,2,56,1,0
18,160,249,25,14,0.5,6,1,4,3,0
8,83,347,19,22,0.84,1,8,5,2,0
8,75,450,41,26,0.83,0,8,41,2,0
15,78,117,27,4,0.29,9,4,47,4,0
23,39,287,41,13,0.61,3,7,29,5,0
8,129,156,49,25,0.35,2,5,27,5,0
8,49,264,49,1,0.99,1,2,54,1,0
27,22,65,2,15,0.19,7,1,29,5,0
25,117,187,7,19,0.46,2,3,34,2,0
3,87,262,49,24,0.24,9,2,53,2,0
23,24,498,12,23,0.36,0,2,58,5,0
20,176,133,42,21,0.11,0,0,24,5,0
7,134,102,40,46,0.25,7,7,16,1,0
11,161,447,34,27,0.17,4,9,2,3,0
8,123,27,31,4,0.31,6,8,24,3,0
10,108,444,10,27,0.13,9,7,7,3,0
7,35,42,19,11,0.36,2,4,15,3,0
14,116,283,31,15,0.58,9,1,12,4,0
18,59,240,44,12,0.86,6,8,41,1,0
11,198,248,25,2,0.81,3,7,38,4,0
15,89,227,26,25,0.54,8,9,23,2,0
22,178,451,14,23,0.94,2,0,46,2,0
26,100,457,31,18,0.59,4,9,41,3,0
6,131,122,48,27,0.2,1,4,24,5,0
27,199,93,25,15,0.9,1,8,15,2,0
16,192,28,31,37,0.89,2,6,37,5,0
28,176,403,6,20,0.34,0,7,54,1,0
22,151,55,18,24,0.35,1,5,44,1,0
12,69,144,25,45,0.74,4,2,34,1,0
5,125,265,2,9,0.89,3,8,5,3,1
17,12,345,42,36,0.37,5,8,14,5,0
21,35,236,11,42,0.85,9,0,10,5,0
2,139,87,48,25,0.92,4,0,49,3,0
15,124,175,48,17,0.13,1,2,2,4,0
2,99,362,2,35,0.49,1,3,51,3,0
27,59,210,22,9,0.99,3,2,27,5,0
4,102,72,28,6,0.53,6,9,22,5,1
26,139,231,37,4,0.48,0,2,5,2,0
14,127,259,37,25,0.97,5,2,46,3,0
25,114,156,4,26,0.77,1,2,21,5,0
22,164,276,41,37,0.89,8,4,36,5,0
27,78,82,40,34,0.13,6,0,28,2,0
18,26,430,30,49,0.83,2,3,10,1,0
22,116,467,25,15,0.79,3,1,8,5,0
20,22,258,27,14,0.99,9,8,8,4,0
3,32,375,47,12,0.65,1,5,50,4,0
12,17,445,30,23,0.73,6,3,2,5,0
14,119,400,4,37,0.84,9,4,3,3,0
2,50,228,44,38,0.94,8,3,14,4,0
24,124,241,16,37,0.45,4,6,26,4,0
26,23,286,32,7,0.13,2,4,41,2,0
10,130,357,46,31,0.52,0,7,36,1,0
12,151,36,37,7,0.52,5,9,41,1,0
11,23,394,44,1,0.36,8,8,32,1,0
16,66,384,46,6,0.13,7,2,43,1,0
13,52,429,39,34,0.33,7,5,20,2,0
27,165,266,15,29,0.77,9,4,55,3,0
8,135,188,40,17,0.84,7,9,16,3,0
22,113,471,15,31,0.56,6,7,10,4,0
27,88,463,37,29,0.62,5,4,3,4,0
8,45,411,40,33,0.88,0,0,16,2,0
24,156,413,49,27,0.88,3,7,44,1,0
24,67,48,45,2,0.86,0,5,24,5,0
10,40,177,24,14,0.24,7,6,13,5,0
13,174,229,28,12,0.7,1,8,35,1,0
29,79,289,4,34,0.85,9,7,19,2,0
18,41,421,31,31,0.87,3,9,52,1,0
7,31,414,26,3,0.8,9,2,47,1,0
5,88,321,6,18,0.84,7,0,57,1,1
22,101,177,17,10,0.58,2,6,26,5,0
11,76,233,4,17,0.47,6,3,31,2,0
3,128,105,49,41,0.43,7,9,16,4,0
7,173,408,26,48,0.51,5,4,49,4,0
9,15,37,14,4,0.68,8,8,20,5,0
22,61,111,32,5,0.52,2,6,19,4,0
11,60,423,27,27,0.11,4,8,39,2,0
21,86,410,32,9,0.41,4,0,53,4,0
17,185,345,17,3,0.5,4,9,30,3,0
26,85,180,17,19,0.88,8,8,18,2,0
1,77,393,25,19,0.74,9,1,46,2,1
5,25,32,35,3,0.67,5,5,59,4,0
19,161,496,21,10,0.82,6,3,35,3,0
3,37,108,39,16,0.63,3,5,13,4,0
24,168,202,7,37,0.23,3,5,2,2,0
19,85,176,45,1,0.57,3,0,12,5,0
17,196,257,44,17,0.63,8,4,28,2,0
25,133,419,12,10,0.62,7,6,25,4,0
9,51,346,3,43,0.3,0,4,10,3,0
17,92,344,22,25,0.86,0,4,46,4,0
15,17,139,32,15,0.93,8,8,24,3,0
3,41,132,3,46,0.77,8,9,3,1,0
16,153,334,6,38,0.4,6,5,58,3,0
24,153,127,15,4,0.17,2,6,11,1,0
4,56,178,17,9,0.93,6,5,6,4,1
22,103,74,43,22,0.85,2,4,37,1,0
7,135,221,15,24,0.46,6,2,2,3,0
20,24,347,47,31,0.5,5,7,3,1,0
21,69,495,10,16,0.51,0,3,8,5,0
1,56,484,25,19,0.34,1,0,30,2,0
25,98,122,37,29,0.39,5,5,9,3,0
4,30,482,22,29,0.16,5,5,14,4,0
28,162,195,4,1,0.14,2,3,55,1,0
23,135,250,40,20,0.98,1,2,53,4,0
16,135,350,22,17,0.34,8,7,45,4,0
28,105,256,46,45,0.21,5,7,3,1,0
25,104,129,14,26,0.21,6,9,29,4,0
3,119,47,4,11,0.68,9,2,41,3,1
28,82,121,46,13,0.38,2,2,16,2,0
14,21,473,14,19,0.74,9,2,53,4,0
5,192,46,18,12,0.26,0,2,25,1,1
17,106,366,37,3,0.97,7,0,19,2,0
11,158,35,17,21,0.23,0,1,54,5,0
1,168,486,4,25,0.48,0,0,7,2,0
15,83,420,17,25,0.41,1,9,5,2,0
16,136,456,34,28,0.99,9,1,33,5,0
15,13,494,32,22,0.41,3,3,58,2,0
2,175,174,42,31,0.57,4,7,24,5,0
29,127,478,17,29,0.73,2,4,52,1,0
21,188,255,9,5,0.95,9,4,37,1,0
19,130,83,22,17,0.21,6,0,3,3,0
6,113,237,36,5,0.87,8,6,56,1,1
27,167,212,22,38,0.37,0,9,21,2,0
11,187,274,21,35,0.27,9,8,55,3,0
13,42,231,11,20,0.63,0,4,56,3,0
23,102,349,35,29,0.81,3,0,39,5,0
9,157,266,37,21,0.45,4,1,13,2,0
15,175,183,1,20,0.89,1,1,12,2,0
12,28,274,5,26,0.75,7,9,41,5,0
29,35,143,41,16,0.87,7,7,55,4,0
6,144,173,44,45,0.37,1,5,1,3,0
26,26,181,6,3,0.88,6,7,41,5,0
5,122,272,47,15,0.69,1,4,13,3,0
12,61,287,30,3,0.28,4,5,31,4,0
3,52,319,38,12,0.91,6,5,8,4,0
6,156,51,13,18,0.73,3,7,24,4,1
20,45,37,40,4,0.35,8,7,3,1,0
2,121,315,23,39,0.12,0,4,55,3,0
8,35,445,39,47,0.35,5,2,20,2,0
29,135,297,29,21,0.66,6,5,16,5,0
7,199,266,45,22,0.99,0,9,37,1,0
25,12,251,46,34,0.58,6,4,27,4,0
14,43,268,47,35,0.13,2,3,45,3,0
28,24,194,13,28,0.98,8,0,53,4,0
12,54,91,28,30,0.27,0,8,37,2,0
28,120,439,32,42,0.82,1,6,16,5,0
22,147,60,35,43,0.42,9,9,32,4,0
29,195,413,3,15,0.32,7,4,21,5,0
11,134,106,25,9,0.15,2,3,53,3,0
27,49,453,38,32,0.89,5,7,2,5,0
2,59,271,2,35,0.36,3,7,11,1,0
6,81,128,31,6,0.67,4,4,12,4,0
16,111,208,46,19,0.7,6,4,16,5,0
23,16,209,24,4,0.35,6,7,59,2,0
20,88,34,9,3,0.66,0,7,53,2,0
9,110,60,41,23,0.63,9,0,9,3,0
23,116,104,12,5,0.56,4,6,9,5,0
7,111,220,47,38,0.1,2,3,58,4,0
28,10,190,21,38,0.95,1,5,24,4,0
16,62,243,16,6,0.47,3,2,15,4,0
3,148,333,48,38,0.99,0,6,12,3,0
1,138,460,45,40,0.15,7,5,20,4,0
9,85,445,39,7,0.96,3,1,48,3,0
2,69,193,34,25,0.96,9,8,8,1,0
11,44,296,25,3,0.54,5,2,37,2,0
12,181,345,5,22,0.83,1,3,52,5,0
28,96,161,7,3,0.37,2,3,1,2,0
22,189,274,10,36,0.52,2,2,56,1,0
8,46,364,12,8,0.47,1,9,11,2,0
28,83,497,12,13,0.39,2,0,13,3,0
8,198,379,27,19,0.35,7,8,20,2,0
19,130,442,1,46,0.32,1,3,6,3,0
18,179,71,12,27,0.2,0,9,13,5,0
16,193,494,49,4,0.12,1,6,46,4,0
8,75,67,25,43,0.76,2,0,19,4,0
28,28,89,17,11,0.71,4,6,18,3,0
3,119,78,11,47,0.24,2,8,6,3,0
20,56,348,23,43,0.62,5,8,47,1,0
16,60,276,1,5,0.11,8,7,37,4,0
22,174,208,10,46,0.26,5,6,27,3,0
21,57,167,44,32,0.39,4,9,4,5,0
22,72,286,32,48,0.91,8,4,7,3,0
28,149,33,28,44,0.14,4,5,34,2,0
19,74,284,43,22,0.79,0,5,25,4,0
22,192,138,47,39,0.19,5,6,42,5,0
22,134,299,25,17,0.2,8,2,32,5,0
10,37,451,40,34,0.39,2,9,9,5,0
23,62,205,27,45,0.13,6,4,33,3,0
12,144,180,41,29,0.16,2,9,29,3,0
28,124,47,33,49,0.64,4,0,29,5,0
11,32,198,19,2,0.57,0,6,50,4,0
17,17,497,39,21,0.26,4,5,57,1,0
16,49,78,29,38,0.13,9,4,59,4,0
16,52,428,12,24,0.82,9,0,26,3,0
8,76,65,31,40,0.36,5,6,58,1,0
23,12,352,2,21,0.71,9,2,16,2,0
8,94,303,8,36,0.76,8,5,43,3,0
13,145,189,9,13,0.76,0,6,55,2,0
1,160,148,27,17,0.77,4,4,17,3,1
15,66,101,15,37,0.3,4,7,47,5,0
7,23,76,6,10,0.11,3,5,9,4,0
4,175,306,49,26,0.19,7,9,25,4,0
10,38,488,12,47,0.51,8,9,57,4,0
8,151,365,4,45,0.67,0,8,49,4,0
13,55,349,9,35,0.55,8,0,22,3,0
27,174,29,42,17,0.28,1,9,58,4,0
29,157,377,36,11,0.96,3,8,53,1,0
1,59,418,39,49,0.16,3,2,51,1,0
16,138,411,20,16,0.23,4,6,32,4,0
12,186,261,18,15,0.18,0,0,20,2,0
22,63,384,42,8,0.4,9,2,47,5,0
10,83,239,6,35,0.34,1,3,3,5,0
14,51,164,33,33,0.34,4,4,6,1,0
25,91,239,24,29,0.66,6,9,18,1,0
2,188,450,37,10,0.28,4,1,30,1,1
8,107,90,10,15,0.36,1,7,44,2,0
22,187,477,42,8,0.23,8,7,39,3,0
8,159,211,47,45,0.92,5,4,20,2,0
26,29,232,22,7,0.43,8,3,57,3,0
8,178,46,24,4,0.21,4,5,54,3,0
3,30,36,9,34,0.66,5,2,41,5,0
28,166,213,29,46,0.53,1,4,36,4,0
6,112,121,8,25,0.76,0,2,32,2,0
6,108,464,15,40,0.99,9,7,53,4,0
9,59,48,47,42,0.15,7,3,49,1,0
1,49,411,8,27,0.69,4,2,52,4,0
13,15,315,35,0,0.83,6,0,47,4,0
28,53,203,17,22,0.41,1,6,50,5,0
1,51,228,44,45,0.38,4,4,30,4,0
4,84,38,41,47,0.56,1,8,12,2,0
26,133,410,39,38,0.89,5,4,47,4,0
7,197,63,13,27,0.81,4,5,27,2,0
20,46,63,28,39,0.75,2,2,38,2,0
5,61,304,22,3,0.66,6,7,28,1,0
13,110,185,13,6,0.44,9,1,10,4,0
2,14,330,20,40,0.88,2,8,40,4,0
22,129,438,39,34,0.19,7,5,23,3,0
10,27,498,27,10,0.18,6,7,17,1,0
4,43,89,38,43,0.11,7,0,55,1,0
17,26,22,3,49,0.84,3,7,43,1,0
29,34,74,46,28,0.52,4,6,53,4,0
25,172,331,27,42,0.65,6,1,4,5,0
16,181,111,26,39,0.22,6,0,24,3,0
7,109,222,32,18,0.96,1,2,45,1,0
5,119,183,36,19,0.75,3,5,53,5,1
12,113,210,37,25,0.49,0,8,35,1,0
22,123,205,11,13,0.72,3,6,24,4,0
13,129,445,32,20,0.95,8,7,44,4,0
5,114,144,25,8,0.32,8,6,48,4,1
11,182,39,42,10,0.16,9,4,46,2,0
27,181,236,44,6,0.5,7,6,37,1,0
12,86,47,23,6,0.25,8,0,54,2,0
7,92,489,13,40,0.72,7,7,43,4,0
29,198,355,7,7,0.92,1,8,18,5,0
12,83,103,14,32,0.69,1,0,10,4,0
5,103,467,28,12,0.45,2,5,11,1,1
14,56,264,43,10,0.52,9,2,57,2,0
10,14,341,27,12,0.36,6,4,21,1,0
24,115,127,15,32,0.62,5,7,16,2,0
19,107,470,27,44,0.52,0,1,43,2,0
4,128,151,44,43,0.55,4,1,28,3,0
19,188,197,12,44,0.95,4,0,42,5,0
16,135,344,17,42,0.44,8,2,53,1,0
28,115,457,48,27,0.72,2,6,42,2,0
25,114,190,7,25,0.37,9,3,52,2,0
9,38,185,35,45,0.15,8,8,48,1,0
24,124,414,41,48,0.19,0,8,16,2,0
18,128,107,5,24,0.25,8,0,19,3,0
4,42,256,9,32,0.77,9,1,52,3,0
28,61,343,44,9,0.52,7,8,23,3,0
18,45,159,44,17,0.72,5,9,47,4,0
3,56,51,34,17,0.22,2,0,44,3,0
1,116,468,21,5,0.26,8,0,57,4,1
13,140,179,8,16,0.89,3,2,29,1,0
20,80,235,12,45,0.83,9,0,19,2,0
26,23,320,25,23,0.76,0,0,2,3,0
10,30,66,28,40,0.75,2,9,27,5,0
13,132,142,37,45,0.59,6,7,22,1,0
26,116,345,39,48,0.15,4,4,33,4,0
7,172,235,21,15,0.13,8,3,21,3,0
18,130,360,18,11,0.63,9,2,37,4,0
26,49,325,7,9,0.59,7,8,31,4,0
3,13,307,4,34,0.17,7,1,17,5,0
26,163,284,27,1,0.52,5,0,41,2,0
23,11,293,21,15,0.74,9,5,54,2,0
11,177,38,12,18,1.0,0,6,29,4,0
16,118,424,15,8,0.58,5,1,3,3,0
20,138,472,14,4,0.61,0,1,43,4,0
18,74,345,2,12,0.36,0,6,57,4,0
23,88,243,44,43,0.62,0,7,31,3,0
28,98,442,49,27,0.85,8,4,39,2,0
23,70,175,24,21,0.3,3,7,11,1,0
19,121,201,17,17,0.96,7,8,54,5,0
13,115,328,44,24,0.69,1,2,25,3,0
22,39,307,40,26,0.39,5,1,53,2,0
18,110,452,37,7,0.34,8,2,14,2,0
13,163,457,25,14,0.89,5,1,50,2,0
25,185,136,14,47,0.72,5,5,8,2,0
29,92,409,14,40,0.78,2,8,42,1,0
10,59,49,39,48,0.61,5,0,20,3,0
16,197,23,14,8,0.4,3,4,36,5,0
6,125,56,12,10,0.2,2,4,16,1,1
6,129,427,39,44,0.73,4,1,50,2,0
16,45,190,20,10,0.96,3,5,39,5,0
25,98,198,9,21,0.86,4,7,23,5,0
4,102,310,22,49,0.21,9,5,22,2,0
14,21,277,48,15,0.47,3,2,58,4,0
22,66,389,48,17,0.83,0,9,20,3,0
13,32,184,44,36,0.69,5,4,34,2,0
13,18,154,33,47,0.23,7,8,50,3,0
15,126,329,4,23,0.51,8,1,16,1,0
2,168,164,42,31,0.93,5,5,29,2,0
16,92,285,10,36,0.5,9,3,39,4,0
24,75,270,32,6,0.74,8,2,41,2,0
17,35,97,2,22,0.23,4,9,21,2,0
9,20,252,11,24,0.19,8,3,53,3,0
26,152,38,46,16,0.11,3,5,4,2,0
7,86,53,13,43,0.37,2,9,14,1,0
15,130,470,11,22,0.67,9,0,49,3,0
21,42,212,10,21,0.35,0,0,19,5,0
27,143,115,45,37,0.47,6,1,9,1,0
14,65,74,15,48,0.81,7,5,11,4,0
5,13,372,28,0,0.28,0,8,49,2,0
2,77,408,9,30,0.65,3,3,36,3,0
3,183,155,16,28,0.29,8,6,5,4,0
18,48,32,40,17,0.85,3,7,3,2,0
1,178,469,18,37,0.64,3,5,9,2,0
1,22,62,17,14,1.0,0,4,36,3,0
22,14,188,21,10,0.88,6,7,16,2,0
14,127,190,34,44,0.11,2,5,54,2,0
9,116,396,31,33,0.73,7,1,22,5,0
4,191,310,38,5,1.0,9,7,47,4,1
15,164,65,8,8,0.57,8,9,16,1,0
11,33,496,24,1,0.47,5,7,15,1,0
27,157,330,41,47,0.96,8,7,30,3,0
2,164,283,44,49,0.4,8,6,56,4,0
16,91,354,44,41,0.33,2,2,49,2,0
3,133,49,37,42,0.69,8,1,44,5,0
9,80,110,36,48,0.63,4,3,1,4,0
2,119,74,13,37,0.15,2,8,32,4,0
14,191,349,26,41,0.24,0,8,59,5,0
14,77,373,9,48,0.79,4,1,55,4,0
18,48,246,44,19,0.77,9,2,22,2,0
1,74,252,6,16,0.89,4,2,47,3,1
24,132,481,40,21,0.92,9,8,5,3,0
28,154,212,37,40,0.61,9,3,8,1,0
5,57,108,16,33,0.33,9,2,9,5,0
17,96,277,45,34,0.57,3,0,45,5,0
4,148,142,28,24,0.55,6,2,28,4,0
9,186,109,6,43,0.29,8,8,12,1,0
7,87,351,45,30,0.61,3,5,7,5,0
12,12,302,26,42,0.86,2,1,4,5,0
28,191,488,7,23,0.72,6,1,42,5,0
10,114,331,34,23,0.13,8,6,49,4,0
14,13,357,27,33,0.27,3,4,28,5,0
2,168,356,11,27,0.36,1,5,20,2,0
15,133,142,28,8,0.4,6,9,28,1,0
4,51,293,40,43,0.32,8,7,7,3,0
19,153,490,7,17,0.54,7,8,47,5,0
4,40,310,12,49,0.75,5,0,19,3,0
9,125,353,12,23,0.77,3,0,8,2,0
16,176,468,11,23,0.17,1,2,50,4,0
24,189,269,29,24,0.12,7,3,29,2,0
26,42,135,7,6,0.57,2,7,52,1,0
22,127,101,13,38,0.57,9,7,1,3,0
12,44,475,23,21,0.7,7,3,12,3,0
4,179,84,5,10,0.91,7,8,56,1,1
27,20,287,44,38,0.78,1,3,34,3,0
6,187,138,48,26,0.83,7,1,6,1,0
8,178,484,45,30,0.22,6,6,3,1,0
21,89,135,44,27,0.89,9,3,4,2,0
19,21,226,26,3,0.3,6,0,32,2,0
14,174,284,25,9,0.47,8,4,57,4,0
24,14,290,13,2,0.63,0,2,24,2,0
7,123,386,5,25,0.12,5,1,32,5,0
14,48,324,28,5,0.76,1,1,2,2,0
10,181,393,10,14,0.17,7,4,4,1,0
1,55,172,11,35,0.21,9,6,6,2,0
2,109,118,8,31,0.78,3,8,52,1,0
9,17,474,19,16,0.4,8,8,26,2,0
7,72,462,11,31,0.32,1,4,44,4,0
3,183,230,29,13,0.19,5,0,17,2,1
29,78,356,7,20,0.54,6,9,39,2,0
24,170,65,15,48,0.97,2,1,29,2,0
22,149,243,24,9,0.54,4,1,55,4,0
23,174,104,43,20,0.37,7,2,56,4,0
27,37,277,18,0,0.2,3,4,38,3,0
6,52,463,1,17,0.86,7,6,15,4,1
2,30,67,42,26,0.97,8,6,57,1,0
5,113,382,31,18,0.84,2,0,45,1,1
23,129,333,30,5,0.29,3,0,43,2,0
20,96,422,33,29,0.94,4,3,2,4,0
26,131,431,46,11,0.82,5,5,1,1,0
9,168,42,33,13,0.18,3,1,8,5,0
3,138,498,5,46,0.73,3,5,16,5,0
25,111,107,14,47,0.12,6,9,42,2,0
13,59,152,22,49,0.78,5,0,6,5,0
16,111,118,49,5,0.8,9,4,4,1,0
3,51,358,27,4,0.89,4,4,3,3,0
9,34,237,34,15,0.89,4,4,36,3,0
28,35,443,20,42,0.6,6,3,35,2,0
4,135,257,19,5,0.83,6,5,37,2,1
6,75,421,17,37,0.38,6,0,23,4,0
11,62,52,33,15,0.56,5,0,21,2,0
13,68,132,4,44,0.29,9,4,42,4,0
11,119,101,38,7,0.68,0,0,22,4,0
29,143,493,10,3,0.8,1,8,35,3,0
23,190,113,11,28,0.75,0,5,48,5,0
24,89,50,1,7,0.17,9,7,35,1,0
27,116,217,42,31,0.3,1,4,49,4,0
17,13,311,47,23,0.94,5,7,29,2,0
5,137,417,46,7,0.17,5,5,30,4,0
14,191,281,24,28,0.49,6,1,18,5,0
18,125,73,43,25,0.58,5,3,13,4,0
20,47,294,41,18,0.62,2,8,39,2,0
27,62,464,48,28,0.93,8,8,32,4,0
12,149,199,46,20,0.49,3,3,53,1,0
23,108,297,46,11,0.35,0,8,2,1,0
21,132,191,12,42,0.75,6,0,35,5,0
29,64,264,30,43,0.95,9,3,47,4,0
25,177,445,7,37,0.75,6,5,38,2,0
24,169,77,45,10,0.45,5,0,30,3,0
4,115,138,4,44,0.25,2,5,5,4,0
25,118,97,30,12,0.95,5,4,59,4,0
8,85,246,18,49,0.55,8,0,20,1,0
9,185,459,1,48,0.81,6,7,13,1,0
24,23,96,41,31,0.91,8,4,37,4,0
11,74,182,9,28,0.55,2,3,34,3,0
17,88,295,23,44,0.16,3,0,3,1,0
19,57,365,1,31,0.15,8,3,39,4,0
5,108,51,4,46,0.87,6,4,20,4,0
10,179,82,36,11,0.39,1,9,36,4,0
14,177,454,49,41,0.13,9,8,26,4,0
28,57,415,38,0,0.8,3,9,56,3,0
13,126,98,27,1,0.96,7,9,40,3,0
20,18,391,31,29,0.44,1,6,21,5,0
3,76,217,19,0,0.61,1,0,30,3,1
16,112,432,40,7,0.34,6,7,14,2,0
9,140,169,21,20,0.44,7,2,45,1,0
25,84,166,31,36,0.3,7,7,12,4,0
1,130,415,12,46,0.47,1,0,44,4,0
10,63,192,28,47,0.59,9,5,6,1,0
26,32,150,2,13,0.53,6,9,21,1,0
23,22,494,24,4,0.54,3,7,36,2,0
22,145,307,39,10,0.97,6,6,34,5,0
18,116,217,15,1,0.68,6,1,6,2,0
2,191,379,5,37,0.53,0,4,59,1,0
18,189,250,27,45,0.63,5,7,34,3,0
10,39,134,6,23,0.78,0,8,24,4,0
13,188,360,29,19,0.22,6,0,50,2,0
8,125,129,5,33,0.69,4,3,50,4,0
24,171,256,29,28,0.23,1,3,13,3,0
19,88,450,8,3,0.6,4,1,11,3,0
11,143,275,49,46,0.79,8,5,34,2,0
6,102,276,46,31,0.67,1,3,21,4,0
3,144,465,9,8,0.38,6,8,42,3,1
21,121,454,15,33,0.35,5,8,25,2,0
28,188,490,39,8,0.39,3,1,6,5,0
29,100,265,31,4,0.7,7,4,19,1,0
7,160,394,25,13,0.3,9,9,41,1,0
24,35,329,40,37,0.64,9,9,16,2,0
9,132,288,5,29,0.51,9,5,42,3,0
25,192,49,9,34,0.64,8,1,20,5,0
12,137,428,4,25,0.43,2,5,50,3,0
1,122,139,30,16,0.8,2,8,41,1,1
25,106,297,27,49,0.47,2,7,19,2,0
22,121,254,12,28,0.63,2,8,50,1,0
27,13,426,8,40,0.28,0,1,55,5,0
11,16,174,19,4,0.71,5,9,51,1,0
26,132,68,35,35,0.45,1,0,31,1,0
27,95,199,5,47,0.61,0,2,11,4,0
22,183,139,4,1,0.54,3,0,53,1,0
8,80,33,39,47,0.17,4,1,21,3,0
11,48,166,7,22,0.45,1,3,47,4,0
16,119,347,15,14,0.54,1,2,30,2,0
15,90,186,11,38,0.17,8,7,24,1,0
16,136,493,19,26,0.29,5,6,39,3,0
